Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2020-02-26 22:50:48,18,1,Sam Pollack,Jeff Voss,0,0,0,1,1,0,1,0,0,0,0,44.749752,43.926556,8.543893,0.8015267,0.5805085,0.5706107,0.14124294
2020-02-26 22:51:48,19,1,Ruozhou Ye,Stouf,0,0,0,0,0,0,0,0,0,1,1,11.582137,11.581922,0.07060939,0.95229006,0.8241525,0.9503817,0.7083333
2020-02-26 22:51:54,19,1,Stouf,Ruozhou Ye,0,0,0,0,0,0,0,0,0,1,1,11.475686,11.370057,1.5534353,0.9503817,0.7083333,0.90839696,0.59463274
2020-02-26 22:52:01,19,1,Ruozhou Ye,Geo Zheng,0,0,0,0,0,0,0,0,0,1,1,12.605057,12.499997,-1.6240447,0.90839696,0.59463274,0.95229006,0.46963277
2020-02-26 22:52:13,19,1,Geo Zheng,Andrew Edelman,0,0,0,0,0,0,0,0,1,1,1,9.491802,-8.968928,3.1068707,0.95229006,0.46963277,0.8683206,0.55932206
2020-02-26 22:52:23,19,1,Andrew Edelman,Ruozhou Ye,0,0,0,0,0,0,0,1,0,1,0,24.19435,1.483053,24.148853,0.8683206,0.55932206,0.21564886,0.5444915
2020-02-26 22:52:35,19,1,Ruozhou Ye,Josh Imhoff,0,0,0,0,0,0,0,0,0,0,1,13.272918,12.076271,5.507634,0.21564886,0.5444915,0.066793896,0.42372882
2020-02-26 22:52:39,19,1,Josh Imhoff,Andrew Edelman,0,0,0,0,0,0,0,1,0,1,0,16.389439,4.0254235,-15.887405,0.066793896,0.42372882,0.49618322,0.3834746
2020-02-26 22:52:45,19,1,Andrew Edelman,Ruozhou Ye,0,0,0,0,0,0,0,0,0,0,0,14.830913,10.593221,10.379771,0.49618322,0.3834746,0.21564886,0.27754238
2020-02-26 22:52:54,19,1,Ruozhou Ye,Geo Zheng,0,0,0,0,0,0,0,1,0,0,0,11.298836,1.2711883,-11.227099,0.21564886,0.27754238,0.519084,0.2648305
2020-02-26 22:52:57,19,1,Geo Zheng,Andrew Edelman,0,0,0,0,0,1,0,0,0,0,0,8.600909,-0.988701,8.543893,0.519084,0.2648305,0.28816795,0.2747175
2020-02-26 22:53:05,19,1,Andrew Edelman,Josh Imhoff,0,0,0,1,1,0,0,0,0,0,0,11.243013,11.228813,0.56488615,0.28816795,0.2747175,0.27290076,0.16242938
